date,efa_block,product,avail_gbp_mw_h
2025-10-02,2,DCH,1.217
2025-10-02,2,DML,1.439
2025-10-02,2,DMH,0.583
2025-10-02,2,DRL,1.728
2025-10-02,2,DRH,0.77
2025-10-02,3,DCL,3.938
2025-10-02,3,DCH,1.742
2025-10-02,3,DML,0.706
2025-10-02,3,DMH,1.581
2025-10-02,3,DRL,2.051
2025-10-02,3,DRH,3.417
2025-10-02,4,DCL,3.67
2025-10-02,4,DCH,0.642
2025-10-02,4,DML,2.368
2025-10-02,4,DMH,1.087
2025-10-02,4,DRL,4.543
2025-10-02,4,DRH,3.104
2025-10-02,5,DCL,3.713
2025-10-02,5,DCH,1.835
2025-10-02,5,DML,2.106
2025-10-02,5,DMH,0.436
2025-10-02,5,DRL,6.271
2025-10-02,5,DRH,1.321
2025-10-02,6,DCL,0.925
2025-10-02,6,DCH,0.631
2025-10-02,6,DML,1.957
2025-10-02,6,DMH,3.505
2025-10-02,6,DRL,5.24
2025-10-02,6,DRH,1.198
2025-10-03,1,DCL,1.183
2025-10-03,1,DCH,1.595
2025-10-03,1,DML,2.82
2025-10-03,1,DMH,0.773
2025-10-03,1,DRL,1.394
2025-10-03,1,DRH,1.045
2025-10-03,2,DCL,2.6
2025-10-03,2,DCH,0.269
2025-10-03,2,DML,1.707
2025-10-03,2,DMH,0.547
2025-10-03,2,DRL,3.367
2025-10-03,2,DRH,0.538
2025-10-03,3,DCL,4.484
2025-10-03,3,DCH,1.041
2025-10-03,3,DML,1.403
2025-10-03,3,DMH,0.748
2025-10-03,3,DRL,4.72
2025-10-03,3,DRH,2.018
2025-10-03,4,DCL,1.444
2025-10-03,4,DCH,0.828
2025-10-03,4,DML,1.654
2025-10-03,4,DMH,0.944
2025-10-03,4,DRL,2.685
2025-10-03,4,DRH,1.406
2025-10-03,5,DCL,4.065
2025-10-03,5,DCH,5.27
2025-10-03,5,DML,3.918
2025-10-03,5,DMH,2.06
2025-10-03,5,DRL,4.601
2025-10-03,5,DRH,3.368
2025-10-03,6,DCL,2.461
2025-10-03,6,DCH,1.22
2025-10-03,6,DML,1.911
2025-10-03,6,DMH,1.009
2025-10-03,6,DRL,2.394
2025-10-03,6,DRH,2.982
2025-10-04,1,DCL,2.33
2025-10-04,1,DCH,0.58
2025-10-04,1,DML,1.468
2025-10-04,1,DMH,0.403
2025-10-04,1,DRL,2.412
2025-10-04,1,DRH,3.358
2025-10-04,2,DCL,1.475
2025-10-04,2,DCH,1.949
2025-10-04,2,DML,0.91
2025-10-04,2,DMH,1.674
2025-10-04,2,DRL,1.045
2025-10-04,2,DRH,1.096
2025-10-04,3,DCL,5.08
2025-10-04,3,DCH,0.807
2025-10-04,3,DML,1.153
2025-10-04,3,DMH,0.545
2025-10-04,3,DRL,1.851
2025-10-04,3,DRH,2.554
2025-10-04,4,DCL,1.511
2025-10-04,4,DCH,1.137
2025-10-04,4,DML,4.422
2025-10-04,4,DMH,0.281
2025-10-04,4,DRL,3.126
2025-10-04,4,DRH,1.231
2025-10-04,5,DCL,7.503
2025-10-04,5,DCH,1.645
2025-10-04,5,DML,7.074
2025-10-04,5,DMH,0.501
2025-10-04,5,DRL,9.559
2025-10-04,5,DRH,2.257
2025-10-04,6,DCL,1.399
2025-10-04,6,DCH,0.503
2025-10-04,6,DML,0.968
2025-10-04,6,DMH,0.839
2025-10-04,6,DRL,4.486
2025-10-04,6,DRH,2.475
2025-10-05,1,DCL,4.111
2025-10-05,1,DCH,1.164
2025-10-05,1,DML,0.586
2025-10-05,1,DMH,2.11
2025-10-05,1,DRL,2.215
2025-10-05,1,DRH,2.095
2025-10-05,2,DCL,3.03
2025-10-05,2,DCH,0.753
2025-10-05,2,DML,1.026
2025-10-05,2,DMH,1.648
2025-10-05,2,DRL,3.207
2025-10-05,2,DRH,0.599
2025-10-05,3,DCL,2.309
2025-10-05,3,DCH,1.978
2025-10-05,3,DML,1.333
2025-10-05,3,DMH,0.952
2025-10-05,3,DRL,2.563
2025-10-05,3,DRH,1.32
2025-10-05,4,DCL,3.176
2025-10-05,4,DCH,2.143
2025-10-05,4,DML,3.042
2025-10-05,4,DMH,1.421
2025-10-05,4,DRL,4.268
2025-10-05,4,DRH,2.51
2025-10-05,5,DCL,3.354
2025-10-05,5,DCH,1.061
2025-10-05,5,DML,1.58
2025-10-05,5,DMH,0.781
2025-10-05,5,DRL,3.985
2025-10-05,5,DRH,0.623
2025-10-05,6,DCL,3.08
2025-10-05,6,DCH,2.604
2025-10-05,6,DML,1.468
2025-10-05,6,DMH,1.589
2025-10-05,6,DRL,2.324
2025-10-05,6,DRH,1.054
2025-10-06,1,DCL,1.086
2025-10-06,1,DCH,0.292
2025-10-06,1,DML,1.186
2025-10-06,1,DMH,0.729
2025-10-06,1,DRL,2.575
2025-10-06,1,DRH,0.944
2025-10-06,2,DCL,1.343
2025-10-06,2,DCH,1.561
2025-10-06,2,DML,0.934
2025-10-06,2,DMH,0.661
2025-10-06,2,DRL,2.453
2025-10-06,2,DRH,1.363
2025-10-06,3,DCL,2.287
2025-10-06,3,DCH,1.128
2025-10-06,3,DML,3.266
2025-10-06,3,DMH,0.959
2025-10-06,3,DRL,4.897
2025-10-06,3,DRH,0.85
2025-10-06,4,DCL,4.806
2025-10-06,4,DCH,0.41
2025-10-06,4,DML,1.43
2025-10-06,4,DMH,0.95
2025-10-06,4,DRL,2.024
2025-10-06,4,DRH,1.531
2025-10-06,5,DCL,3.005
2025-10-06,5,DCH,0.764
2025-10-06,5,DML,4.192
2025-10-06,5,DMH,1.512
2025-10-06,5,DRL,6.071
2025-10-06,5,DRH,3.328
2025-10-06,6,DCL,1.734
2025-10-06,6,DCH,1.7
2025-10-06,6,DML,1.225
2025-10-06,6,DMH,1.561
2025-10-06,6,DRL,1.992
2025-10-06,6,DRH,1.181
2025-10-07,1,DCL,1.737
2025-10-07,1,DCH,3.418
2025-10-07,1,DML,0.886
2025-10-07,1,DMH,0.922
2025-10-07,1,DRL,3.244
2025-10-07,1,DRH,2.072
2025-10-07,2,DCL,3.494
2025-10-07,2,DCH,0.423
2025-10-07,2,DML,2.349
2025-10-07,2,DMH,1.104
2025-10-07,2,DRL,3.698
2025-10-07,2,DRH,1.175
2025-10-07,3,DCL,1.887
2025-10-07,3,DCH,1.779
2025-10-07,3,DML,2.079
2025-10-07,3,DMH,0.801
2025-10-07,3,DRL,2.744
2025-10-07,3,DRH,1.386
2025-10-07,4,DCL,3.175
2025-10-07,4,DCH,1.269
2025-10-07,4,DML,3.618
2025-10-07,4,DMH,1.033
2025-10-07,4,DRL,4.437
2025-10-07,4,DRH,3.136
2025-10-07,5,DCL,3.304
2025-10-07,5,DCH,1.401
2025-10-07,5,DML,3.168
2025-10-07,5,DMH,0.621
2025-10-07,5,DRL,4.756
2025-10-07,5,DRH,1.853
2025-10-07,6,DCL,5.502
2025-10-07,6,DCH,4.054
2025-10-07,6,DML,3.105
2025-10-07,6,DMH,0.909
2025-10-07,6,DRL,7.273
2025-10-07,6,DRH,0.724
2025-10-08,1,DCL,2.121
2025-10-08,1,DCH,1.517
2025-10-08,1,DML,2.626
2025-10-08,1,DMH,0.599
2025-10-08,1,DRL,1.262
2025-10-08,1,DRH,1.905
2025-10-08,2,DCL,0.698
2025-10-08,2,DCH,0.444
2025-10-08,2,DML,1.363
2025-10-08,2,DMH,0.558
2025-10-08,2,DRL,2.73
2025-10-08,2,DRH,1.305
2025-10-08,3,DCL,2.825
2025-10-08,3,DCH,0.843
2025-10-08,3,DML,1.117
2025-10-08,3,DMH,0.928
2025-10-08,3,DRL,2.191
2025-10-08,3,DRH,2.383
2025-10-08,4,DCL,4.359
2025-10-08,4,DCH,0.788
2025-10-08,4,DML,5.434
2025-10-08,4,DMH,1.575
2025-10-08,4,DRL,4.121
2025-10-08,4,DRH,2.581
2025-10-08,5,DCL,9.368
2025-10-08,5,DCH,1.855
2025-10-08,5,DML,4.805
2025-10-08,5,DMH,1.454
2025-10-08,5,DRL,3.29
2025-10-08,5,DRH,4.18
2025-10-08,6,DCL,2.82
2025-10-08,6,DCH,0.752
2025-10-08,6,DML,1.938
2025-10-08,6,DMH,0.979
2025-10-08,6,DRL,2.864
2025-10-08,6,DRH,1.444
2025-10-09,1,DCL,4.211
2025-10-09,1,DCH,1.65
2025-10-09,1,DML,1.451
2025-10-09,1,DMH,0.682
2025-10-09,1,DRL,4.309
2025-10-09,1,DRH,1.501
2025-10-09,2,DCL,1.358
2025-10-09,2,DCH,0.398
2025-10-09,2,DML,0.682
2025-10-09,2,DMH,0.425
2025-10-09,2,DRL,3.191
2025-10-09,2,DRH,1.377
2025-10-09,3,DCL,1.519
2025-10-09,3,DCH,0.871
2025-10-09,3,DML,2.692
2025-10-09,3,DMH,0.478
2025-10-09,3,DRL,1.325
2025-10-09,3,DRH,1.689
2025-10-09,4,DCL,2.858
2025-10-09,4,DCH,0.677
2025-10-09,4,DML,3.899
2025-10-09,4,DMH,0.719
2025-10-09,4,DRL,7.551
2025-10-09,4,DRH,0.74
2025-10-09,5,DCL,3.467
2025-10-09,5,DCH,2.583
2025-10-09,5,DML,2.892
2025-10-09,5,DMH,1.313
2025-10-09,5,DRL,10.987
2025-10-09,5,DRH,2.791
2025-10-09,6,DCL,3.33
2025-10-09,6,DCH,0.845
2025-10-09,6,DML,2.652
2025-10-09,6,DMH,1.246
2025-10-09,6,DRL,4.304
2025-10-09,6,DRH,0.805
2025-10-10,1,DCL,2.444
2025-10-10,1,DCH,0.622
2025-10-10,1,DML,1.654
2025-10-10,1,DMH,0.823
2025-10-10,1,DRL,2.825
2025-10-10,1,DRH,0.95
2025-10-10,2,DCL,1.435
2025-10-10,2,DCH,1.301
2025-10-10,2,DML,1.628
2025-10-10,2,DMH,0.74
2025-10-10,2,DRL,1.425
2025-10-10,2,DRH,0.801
2025-10-10,3,DCL,4.624
2025-10-10,3,DCH,1.135
2025-10-10,3,DML,1.84
2025-10-10,3,DMH,1.05
2025-10-10,3,DRL,9.284
2025-10-10,3,DRH,1.624
2025-10-10,4,DCL,2.686
2025-10-10,4,DCH,1.911
2025-10-10,4,DML,1.366
2025-10-10,4,DMH,1.306
2025-10-10,4,DRL,4.163
2025-10-10,4,DRH,2.468
2025-10-10,5,DCL,4.114
2025-10-10,5,DCH,4.897
2025-10-10,5,DML,2.277
2025-10-10,5,DMH,1.044
2025-10-10,5,DRL,8.932
2025-10-10,5,DRH,2.956
2025-10-10,6,DCL,6.63
2025-10-10,6,DCH,2.156
2025-10-10,6,DML,3.434
2025-10-10,6,DMH,2.871
2025-10-10,6,DRL,15.286
2025-10-10,6,DRH,1.912
2025-10-11,1,DCL,4.478
2025-10-11,1,DCH,1.154
2025-10-11,1,DML,1.117
2025-10-11,1,DMH,0.258
2025-10-11,1,DRL,7.94
2025-10-11,1,DRH,0.41
2025-10-11,2,DCL,3.571
2025-10-11,2,DCH,1.437
2025-10-11,2,DML,0.709
2025-10-11,2,DMH,0.488
2025-10-11,2,DRL,1.899
2025-10-11,2,DRH,1.271
2025-10-11,3,DCL,1.925
2025-10-11,3,DCH,0.764
2025-10-11,3,DML,2.218
2025-10-11,3,DMH,1.575
2025-10-11,3,DRL,2.278
2025-10-11,3,DRH,1.372
2025-10-11,4,DCL,2.29
2025-10-11,4,DCH,3.0
2025-10-11,4,DML,5.352
2025-10-11,4,DMH,2.323
2025-10-11,4,DRL,2.983
2025-10-11,4,DRH,2.963
2025-10-11,5,DCL,4.563
2025-10-11,5,DCH,1.333
2025-10-11,5,DML,3.082
2025-10-11,5,DMH,2.658
2025-10-11,5,DRL,1.358
2025-10-11,5,DRH,3.212
2025-10-11,6,DCL,1.839
2025-10-11,6,DCH,0.5
2025-10-11,6,DML,1.287
2025-10-11,6,DMH,0.963
2025-10-11,6,DRL,1.651
2025-10-11,6,DRH,2.085
2025-10-12,1,DCL,1.316
2025-10-12,1,DCH,0.727
2025-10-12,1,DML,1.506
2025-10-12,1,DMH,0.698
2025-10-12,1,DRL,2.617
2025-10-12,1,DRH,1.632
2025-10-12,2,DCL,2.407
2025-10-12,2,DCH,1.41
2025-10-12,2,DML,1.724
2025-10-12,2,DMH,0.372
2025-10-12,2,DRL,1.349
2025-10-12,2,DRH,1.896
2025-10-12,3,DCL,6.274
2025-10-12,3,DCH,2.019
2025-10-12,3,DML,2.859
2025-10-12,3,DMH,0.939
2025-10-12,3,DRL,3.448
2025-10-12,3,DRH,2.319
2025-10-12,4,DCL,2.426
2025-10-12,4,DCH,2.018
2025-10-12,4,DML,3.87
2025-10-12,4,DMH,1.312
2025-10-12,4,DRL,1.787
2025-10-12,4,DRH,2.39
2025-10-12,5,DCL,3.981
2025-10-12,5,DCH,0.893
2025-10-12,5,DML,3.517
2025-10-12,5,DMH,1.217
2025-10-12,5,DRL,8.591
2025-10-12,5,DRH,3.611
2025-10-12,6,DCL,4.27
2025-10-12,6,DCH,0.858
2025-10-12,6,DML,1.923
2025-10-12,6,DMH,1.329
2025-10-12,6,DRL,7.35
2025-10-12,6,DRH,1.847
2025-10-13,1,DCL,2.655
2025-10-13,1,DCH,0.724
2025-10-13,1,DML,4.755
2025-10-13,1,DMH,1.091
2025-10-13,1,DRL,1.656
2025-10-13,1,DRH,1.746
2025-10-13,2,DCL,1.689
2025-10-13,2,DCH,0.776
2025-10-13,2,DML,2.678
2025-10-13,2,DMH,0.546
2025-10-13,2,DRL,4.036
2025-10-13,2,DRH,1.204
2025-10-13,3,DCL,0.885
2025-10-13,3,DCH,1.494
2025-10-13,3,DML,2.88
2025-10-13,3,DMH,0.607
2025-10-13,3,DRL,3.478
2025-10-13,3,DRH,1.285
2025-10-13,4,DCL,3.74
2025-10-13,4,DCH,1.078
2025-10-13,4,DML,4.006
2025-10-13,4,DMH,1.755
2025-10-13,4,DRL,5.836
2025-10-13,4,DRH,2.19
2025-10-13,5,DCL,4.697
2025-10-13,5,DCH,1.864
2025-10-13,5,DML,5.051
2025-10-13,5,DMH,0.927
2025-10-13,5,DRL,9.052
2025-10-13,5,DRH,1.693
2025-10-13,6,DCL,4.059
2025-10-13,6,DCH,1.634
2025-10-13,6,DML,1.399
2025-10-13,6,DMH,1.879
2025-10-13,6,DRL,5.519
2025-10-13,6,DRH,0.949
2025-10-14,1,DCL,2.114
2025-10-14,1,DCH,1.537
2025-10-14,1,DML,1.158
2025-10-14,1,DMH,1.003
2025-10-14,1,DRL,2.073
2025-10-14,1,DRH,1.903
2025-10-14,2,DCL,1.457
2025-10-14,2,DCH,0.974
2025-10-14,2,DML,0.327
2025-10-14,2,DMH,1.314
2025-10-14,2,DRL,3.593
2025-10-14,2,DRH,0.971
2025-10-14,3,DCL,3.538
2025-10-14,3,DCH,0.888
2025-10-14,3,DML,1.845
2025-10-14,3,DMH,0.498
2025-10-14,3,DRL,1.785
2025-10-14,3,DRH,0.687
2025-10-14,4,DCL,4.876
2025-10-14,4,DCH,2.313
2025-10-14,4,DML,2.021
2025-10-14,4,DMH,0.908
2025-10-14,4,DRL,1.53
2025-10-14,4,DRH,0.86
2025-10-14,5,DCL,1.51
2025-10-14,5,DCH,1.142
2025-10-14,5,DML,8.148
2025-10-14,5,DMH,0.995
2025-10-14,5,DRL,10.576
2025-10-14,5,DRH,2.356
2025-10-14,6,DCL,11.661
2025-10-14,6,DCH,2.053
2025-10-14,6,DML,2.235
2025-10-14,6,DMH,3.017
2025-10-14,6,DRL,11.952
2025-10-14,6,DRH,1.425
2025-10-15,1,DCL,2.15
2025-10-15,1,DCH,0.936
2025-10-15,1,DML,2.533
2025-10-15,1,DMH,0.868
2025-10-15,1,DRL,2.712
2025-10-15,1,DRH,0.979
2025-10-15,2,DCL,2.661
2025-10-15,2,DCH,0.846
2025-10-15,2,DML,1.168
2025-10-15,2,DMH,0.488
2025-10-15,2,DRL,2.676
2025-10-15,2,DRH,0.96
2025-10-15,3,DCL,4.957
2025-10-15,3,DCH,1.201
2025-10-15,3,DML,4.029
2025-10-15,3,DMH,0.684
2025-10-15,3,DRL,5.398
2025-10-15,3,DRH,1.336
2025-10-15,4,DCL,1.79
2025-10-15,4,DCH,3.211
2025-10-15,4,DML,5.235
2025-10-15,4,DMH,0.222
2025-10-15,4,DRL,8.579
2025-10-15,4,DRH,1.214
2025-10-15,5,DCL,6.724
2025-10-15,5,DCH,1.898
2025-10-15,5,DML,4.612
2025-10-15,5,DMH,1.255
2025-10-15,5,DRL,8.844
2025-10-15,5,DRH,1.408
2025-10-15,6,DCL,2.041
2025-10-15,6,DCH,1.656
2025-10-15,6,DML,1.291
2025-10-15,6,DMH,1.344
2025-10-15,6,DRL,3.794
2025-10-15,6,DRH,1.728
2025-10-16,1,DCL,2.886
2025-10-16,1,DCH,0.65
2025-10-16,1,DML,0.864
2025-10-16,1,DMH,0.772
2025-10-16,1,DRL,4.878
2025-10-16,1,DRH,1.299
2025-10-16,2,DCL,2.779
2025-10-16,2,DCH,1.271
2025-10-16,2,DML,0.824
2025-10-16,2,DMH,0.69
2025-10-16,2,DRL,3.559
2025-10-16,2,DRH,0.606
2025-10-16,3,DCL,1.673
2025-10-16,3,DCH,1.768
2025-10-16,3,DML,1.409
2025-10-16,3,DMH,0.472
2025-10-16,3,DRL,2.998
2025-10-16,3,DRH,1.911
2025-10-16,4,DCL,4.685
2025-10-16,4,DCH,1.557
2025-10-16,4,DML,2.012
2025-10-16,4,DMH,0.838
2025-10-16,4,DRL,3.397
2025-10-16,4,DRH,2.068
2025-10-16,5,DCL,7.684
2025-10-16,5,DCH,2.316
2025-10-16,5,DML,3.689
2025-10-16,5,DMH,2.037
2025-10-16,5,DRL,4.95
2025-10-16,5,DRH,2.75
2025-10-16,6,DCL,1.298
2025-10-16,6,DCH,1.785
2025-10-16,6,DML,2.768
2025-10-16,6,DMH,2.312
2025-10-16,6,DRL,2.165
2025-10-16,6,DRH,1.194
2025-10-17,1,DCL,3.725
2025-10-17,1,DCH,1.445
2025-10-17,1,DML,1.351
2025-10-17,1,DMH,0.744
2025-10-17,1,DRL,2.433
2025-10-17,1,DRH,2.915
2025-10-17,2,DCL,1.767
2025-10-17,2,DCH,0.91
2025-10-17,2,DML,1.389
2025-10-17,2,DMH,0.439
2025-10-17,2,DRL,2.218
2025-10-17,2,DRH,0.919
2025-10-17,3,DCL,1.864
2025-10-17,3,DCH,0.895
2025-10-17,3,DML,1.264
2025-10-17,3,DMH,1.285
2025-10-17,3,DRL,1.356
2025-10-17,3,DRH,1.802
2025-10-17,4,DCL,1.62
2025-10-17,4,DCH,0.865
2025-10-17,4,DML,1.353
2025-10-17,4,DMH,0.972
2025-10-17,4,DRL,3.997
2025-10-17,4,DRH,0.962
2025-10-17,5,DCL,3.247
2025-10-17,5,DCH,1.582
2025-10-17,5,DML,1.522
2025-10-17,5,DMH,0.713
2025-10-17,5,DRL,3.736
2025-10-17,5,DRH,1.438
2025-10-17,6,DCL,4.048
2025-10-17,6,DCH,2.798
2025-10-17,6,DML,1.337
2025-10-17,6,DMH,1.192
2025-10-17,6,DRL,4.092
2025-10-17,6,DRH,1.68
2025-10-18,1,DCL,2.488
2025-10-18,1,DCH,1.134
2025-10-18,1,DML,1.125
2025-10-18,1,DMH,1.311
2025-10-18,1,DRL,4.057
2025-10-18,1,DRH,0.642
2025-10-18,2,DCL,1.065
2025-10-18,2,DCH,0.643
2025-10-18,2,DML,1.579
2025-10-18,2,DMH,0.819
2025-10-18,2,DRL,2.227
2025-10-18,2,DRH,1.449
2025-10-18,3,DCL,2.105
2025-10-18,3,DCH,1.437
2025-10-18,3,DML,1.461
2025-10-18,3,DMH,0.2
2025-10-18,3,DRL,2.597
2025-10-18,3,DRH,2.349
2025-10-18,4,DCL,3.469
2025-10-18,4,DCH,2.392
2025-10-18,4,DML,1.727
2025-10-18,4,DMH,0.489
2025-10-18,4,DRL,2.538
2025-10-18,4,DRH,5.884
2025-10-18,5,DCL,6.376
2025-10-18,5,DCH,0.924
2025-10-18,5,DML,4.679
2025-10-18,5,DMH,0.83
2025-10-18,5,DRL,4.836
2025-10-18,5,DRH,2.588
2025-10-18,6,DCL,3.587
2025-10-18,6,DCH,1.425
2025-10-18,6,DML,2.268
2025-10-18,6,DMH,1.942
2025-10-18,6,DRL,5.543
2025-10-18,6,DRH,2.127
2025-10-19,1,DCL,3.008
2025-10-19,1,DCH,0.629
2025-10-19,1,DML,1.0
2025-10-19,1,DMH,1.039
2025-10-19,1,DRL,3.79
2025-10-19,1,DRH,0.82
2025-10-19,2,DCL,1.882
2025-10-19,2,DCH,0.547
2025-10-19,2,DML,2.149
2025-10-19,2,DMH,1.009
2025-10-19,2,DRL,1.614
2025-10-19,2,DRH,2.077
2025-10-19,3,DCL,4.81
2025-10-19,3,DCH,0.76
2025-10-19,3,DML,0.852
2025-10-19,3,DMH,1.079
2025-10-19,3,DRL,2.239
2025-10-19,3,DRH,1.12
2025-10-19,4,DCL,4.289
2025-10-19,4,DCH,0.66
2025-10-19,4,DML,2.863
2025-10-19,4,DMH,0.959
2025-10-19,4,DRL,2.414
2025-10-19,4,DRH,2.269
2025-10-19,5,DCL,5.38
2025-10-19,5,DCH,0.439
2025-10-19,5,DML,4.266
2025-10-19,5,DMH,2.128
2025-10-19,5,DRL,8.347
2025-10-19,5,DRH,3.868
2025-10-19,6,DCL,3.404
2025-10-19,6,DCH,1.574
2025-10-19,6,DML,2.722
2025-10-19,6,DMH,1.126
2025-10-19,6,DRL,4.862
2025-10-19,6,DRH,1.676
2025-10-20,1,DCL,2.74
2025-10-20,1,DCH,0.899
2025-10-20,1,DML,2.272
2025-10-20,1,DMH,0.902
2025-10-20,1,DRL,5.886
2025-10-20,1,DRH,2.013
2025-10-20,2,DCL,0.823
2025-10-20,2,DCH,0.709
2025-10-20,2,DML,1.583
2025-10-20,2,DMH,0.477
2025-10-20,2,DRL,3.798
2025-10-20,2,DRH,1.689
2025-10-20,3,DCL,2.057
2025-10-20,3,DCH,3.058
2025-10-20,3,DML,2.48
2025-10-20,3,DMH,0.566
2025-10-20,3,DRL,3.35
2025-10-20,3,DRH,1.385
2025-10-20,4,DCL,4.806
2025-10-20,4,DCH,0.634
2025-10-20,4,DML,1.366
2025-10-20,4,DMH,1.06
2025-10-20,4,DRL,4.151
2025-10-20,4,DRH,1.397
2025-10-20,5,DCL,5.092
2025-10-20,5,DCH,0.728
2025-10-20,5,DML,10.639
2025-10-20,5,DMH,1.61
2025-10-20,5,DRL,6.571
2025-10-20,5,DRH,2.596
2025-10-20,6,DCL,2.999
2025-10-20,6,DCH,0.947
2025-10-20,6,DML,1.421
2025-10-20,6,DMH,0.874
2025-10-20,6,DRL,6.478
2025-10-20,6,DRH,2.34
2025-10-21,1,DCL,1.602
2025-10-21,1,DCH,1.163
2025-10-21,1,DML,1.897
2025-10-21,1,DMH,2.929
2025-10-21,1,DRL,2.523
2025-10-21,1,DRH,1.813
2025-10-21,2,DCL,2.385
2025-10-21,2,DCH,1.174
2025-10-21,2,DML,2.304
2025-10-21,2,DMH,0.681
2025-10-21,2,DRL,6.579
2025-10-21,2,DRH,2.598
2025-10-21,3,DCL,2.348
2025-10-21,3,DCH,1.192
2025-10-21,3,DML,1.13
2025-10-21,3,DMH,0.548
2025-10-21,3,DRL,6.271
2025-10-21,3,DRH,1.735
2025-10-21,4,DCL,3.432
2025-10-21,4,DCH,1.155
2025-10-21,4,DML,0.954
2025-10-21,4,DMH,1.05
2025-10-21,4,DRL,3.87
2025-10-21,4,DRH,1.319
2025-10-21,5,DCL,3.252
2025-10-21,5,DCH,3.505
2025-10-21,5,DML,3.021
2025-10-21,5,DMH,1.376
2025-10-21,5,DRL,3.771
2025-10-21,5,DRH,3.737
2025-10-21,6,DCL,6.422
2025-10-21,6,DCH,2.345
2025-10-21,6,DML,5.421
2025-10-21,6,DMH,1.251
2025-10-21,6,DRL,6.904
2025-10-21,6,DRH,3.672
2025-10-22,1,DCL,2.649
2025-10-22,1,DCH,1.475
2025-10-22,1,DML,1.319
2025-10-22,1,DMH,0.549
2025-10-22,1,DRL,2.993
2025-10-22,1,DRH,1.119
2025-10-22,2,DCL,1.748
2025-10-22,2,DCH,0.595
2025-10-22,2,DML,1.132
2025-10-22,2,DMH,1.413
2025-10-22,2,DRL,5.64
2025-10-22,2,DRH,1.047
2025-10-22,3,DCL,1.508
2025-10-22,3,DCH,2.547
2025-10-22,3,DML,3.105
2025-10-22,3,DMH,2.338
2025-10-22,3,DRL,2.415
2025-10-22,3,DRH,4.147
2025-10-22,4,DCL,4.333
2025-10-22,4,DCH,0.842
2025-10-22,4,DML,2.319
2025-10-22,4,DMH,0.892
2025-10-22,4,DRL,3.369
2025-10-22,4,DRH,2.835
2025-10-22,5,DCL,4.08
2025-10-22,5,DCH,2.321
2025-10-22,5,DML,2.777
2025-10-22,5,DMH,1.234
2025-10-22,5,DRL,4.692
2025-10-22,5,DRH,2.879
2025-10-22,6,DCL,8.778
2025-10-22,6,DCH,1.204
2025-10-22,6,DML,1.54
2025-10-22,6,DMH,1.087
2025-10-22,6,DRL,5.876
2025-10-22,6,DRH,1.818
2025-10-23,1,DCL,1.23
2025-10-23,1,DCH,0.501
2025-10-23,1,DML,1.727
2025-10-23,1,DMH,0.72
2025-10-23,1,DRL,1.933
2025-10-23,1,DRH,0.532
2025-10-23,2,DCL,2.182
2025-10-23,2,DCH,2.45
2025-10-23,2,DML,1.789
2025-10-23,2,DMH,1.518
2025-10-23,2,DRL,3.883
2025-10-23,2,DRH,0.831
2025-10-23,3,DCL,1.107
2025-10-23,3,DCH,0.785
2025-10-23,3,DML,1.374
2025-10-23,3,DMH,1.946
2025-10-23,3,DRL,4.563
2025-10-23,3,DRH,1.432
2025-10-23,4,DCL,1.57
2025-10-23,4,DCH,1.897
2025-10-23,4,DML,3.807
2025-10-23,4,DMH,2.957
2025-10-23,4,DRL,2.868
2025-10-23,4,DRH,3.524
2025-10-23,5,DCL,2.183
2025-10-23,5,DCH,2.705
2025-10-23,5,DML,2.237
2025-10-23,5,DMH,0.575
2025-10-23,5,DRL,6.255
2025-10-23,5,DRH,4.181
2025-10-23,6,DCL,5.269
2025-10-23,6,DCH,1.253
2025-10-23,6,DML,3.049
2025-10-23,6,DMH,1.265
2025-10-23,6,DRL,2.489
2025-10-23,6,DRH,0.845
2025-10-24,1,DCL,0.716
2025-10-24,1,DCH,0.591
2025-10-24,1,DML,1.419
2025-10-24,1,DMH,0.205
2025-10-24,1,DRL,6.056
2025-10-24,1,DRH,1.585
2025-10-24,2,DCL,2.558
2025-10-24,2,DCH,1.088
2025-10-24,2,DML,0.824
2025-10-24,2,DMH,0.252
2025-10-24,2,DRL,0.982
2025-10-24,2,DRH,1.852
2025-10-24,3,DCL,3.439
2025-10-24,3,DCH,3.426
2025-10-24,3,DML,1.249
2025-10-24,3,DMH,1.868
2025-10-24,3,DRL,3.581
2025-10-24,3,DRH,1.613
2025-10-24,4,DCL,4.437
2025-10-24,4,DCH,3.391
2025-10-24,4,DML,1.651
2025-10-24,4,DMH,1.258
2025-10-24,4,DRL,5.72
2025-10-24,4,DRH,2.247
2025-10-24,5,DCL,4.703
2025-10-24,5,DCH,0.765
2025-10-24,5,DML,2.375
2025-10-24,5,DMH,1.748
2025-10-24,5,DRL,3.259
2025-10-24,5,DRH,2.234
2025-10-24,6,DCL,1.555
2025-10-24,6,DCH,0.887
2025-10-24,6,DML,2.257
2025-10-24,6,DMH,1.458
2025-10-24,6,DRL,6.158
2025-10-24,6,DRH,3.222
2025-10-25,1,DCL,1.729
2025-10-25,1,DCH,0.927
2025-10-25,1,DML,3.375
2025-10-25,1,DMH,0.771
2025-10-25,1,DRL,2.249
2025-10-25,1,DRH,1.848
2025-10-25,2,DCL,2.463
2025-10-25,2,DCH,0.899
2025-10-25,2,DML,0.758
