date,efa_block,product,avail_gbp_mw_h,util_gbp_mwh
2025-10-04,5,PQR,2.271,143.8
2025-10-04,5,NQR,2.93,30.6
2025-10-04,5,SR,10.376,77.5
2025-10-04,6,PQR,3.479,157.1
2025-10-04,6,NQR,2.095,55.4
2025-10-04,6,SR,7.251,85.2
2025-10-05,1,PQR,0.731,103.0
2025-10-05,1,NQR,1.751,28.7
2025-10-05,1,SR,5.06,145.2
2025-10-05,2,PQR,1.795,121.2
2025-10-05,2,NQR,1.627,54.8
2025-10-05,2,SR,3.188,111.8
2025-10-05,3,PQR,1.914,87.1
2025-10-05,3,NQR,1.122,48.9
2025-10-05,3,SR,5.552,123.4
2025-10-05,4,PQR,1.428,161.8
2025-10-05,4,NQR,0.645,34.7
2025-10-05,4,SR,6.246,136.3
2025-10-05,5,PQR,5.619,107.4
2025-10-05,5,NQR,2.469,41.0
2025-10-05,5,SR,4.926,136.3
2025-10-05,6,PQR,1.253,93.6
2025-10-05,6,NQR,1.666,38.3
2025-10-05,6,SR,3.824,81.7
2025-10-06,1,PQR,4.425,153.7
2025-10-06,1,NQR,0.283,48.9
2025-10-06,1,SR,3.254,98.4
2025-10-06,2,PQR,1.258,97.5
2025-10-06,2,NQR,0.618,53.9
2025-10-06,2,SR,1.761,152.2
2025-10-06,3,PQR,2.842,128.1
2025-10-06,3,NQR,1.853,44.0
2025-10-06,3,SR,3.923,130.7
2025-10-06,4,PQR,2.646,90.8
2025-10-06,4,NQR,1.927,33.1
2025-10-06,4,SR,3.446,142.9
2025-10-06,5,PQR,2.848,134.8
2025-10-06,5,NQR,1.62,53.7
2025-10-06,5,SR,2.139,137.4
2025-10-06,6,PQR,3.697,140.1
2025-10-06,6,NQR,0.552,30.7
2025-10-06,6,SR,1.28,102.2
2025-10-07,1,PQR,1.611,165.7
2025-10-07,1,NQR,0.913,46.3
2025-10-07,1,SR,2.812,117.2
2025-10-07,2,PQR,1.322,107.4
2025-10-07,2,NQR,1.061,38.3
2025-10-07,2,SR,3.722,119.5
2025-10-07,3,PQR,2.14,163.9
2025-10-07,3,NQR,0.463,31.3
2025-10-07,3,SR,9.795,119.3
2025-10-07,4,PQR,0.915,85.4
2025-10-07,4,NQR,1.515,39.0
2025-10-07,4,SR,1.442,135.0
2025-10-07,5,PQR,1.903,87.7
2025-10-07,5,NQR,1.066,33.9
2025-10-07,5,SR,7.856,126.0
2025-10-07,6,PQR,8.545,137.3
2025-10-07,6,NQR,1.71,37.7
2025-10-07,6,SR,5.859,126.7
2025-10-08,1,PQR,0.999,159.2
2025-10-08,1,NQR,1.413,48.1
2025-10-08,1,SR,8.755,89.4
2025-10-08,2,PQR,0.892,99.7
2025-10-08,2,NQR,0.579,39.2
2025-10-08,2,SR,6.255,92.3
2025-10-08,3,PQR,3.057,104.2
2025-10-08,3,NQR,1.839,44.2
2025-10-08,3,SR,1.068,81.1
2025-10-08,4,PQR,3.096,129.9
2025-10-08,4,NQR,1.226,30.1
2025-10-08,4,SR,1.618,150.5
2025-10-08,5,PQR,7.735,164.6
2025-10-08,5,NQR,2.7,46.3
2025-10-08,5,SR,4.198,82.3
2025-10-08,6,PQR,1.47,96.8
2025-10-08,6,NQR,1.623,54.2
2025-10-08,6,SR,2.132,79.9
2025-10-09,1,PQR,2.553,159.8
2025-10-09,1,NQR,1.305,35.7
2025-10-09,1,SR,2.443,151.1
2025-10-09,2,PQR,2.578,149.3
2025-10-09,2,NQR,0.447,33.0
2025-10-09,2,SR,2.354,107.5
2025-10-09,3,PQR,1.456,133.9
2025-10-09,3,NQR,1.033,36.7
2025-10-09,3,SR,3.281,115.9
2025-10-09,4,PQR,3.735,120.9
2025-10-09,4,NQR,1.168,55.2
2025-10-09,4,SR,3.49,94.5
2025-10-09,5,PQR,8.548,96.8
2025-10-09,5,NQR,3.38,49.6
2025-10-09,5,SR,6.035,105.8
2025-10-09,6,PQR,4.446,128.0
2025-10-09,6,NQR,1.857,55.8
2025-10-09,6,SR,3.589,102.1
2025-10-10,1,PQR,3.993,149.0
2025-10-10,1,NQR,0.363,42.7
2025-10-10,1,SR,3.519,84.5
2025-10-10,2,PQR,0.865,103.4
2025-10-10,2,NQR,0.266,41.6
2025-10-10,2,SR,1.66,127.6
2025-10-10,3,PQR,1.058,99.4
2025-10-10,3,NQR,0.765,39.3
2025-10-10,3,SR,1.679,122.0
2025-10-10,4,PQR,0.736,91.8
2025-10-10,4,NQR,0.632,55.7
2025-10-10,4,SR,2.3,130.4
2025-10-10,5,PQR,3.632,91.8
2025-10-10,5,NQR,2.355,45.4
2025-10-10,5,SR,5.83,94.2
2025-10-10,6,PQR,2.716,92.7
2025-10-10,6,NQR,2.03,52.3
2025-10-10,6,SR,3.238,82.5
2025-10-11,1,PQR,3.45,150.7
2025-10-11,1,NQR,0.993,53.9
2025-10-11,1,SR,4.022,83.4
2025-10-11,2,PQR,1.977,142.1
2025-10-11,2,NQR,0.947,50.4
2025-10-11,2,SR,2.012,120.9
2025-10-11,3,PQR,1.842,134.6
2025-10-11,3,NQR,0.939,37.4
2025-10-11,3,SR,6.012,145.2
2025-10-11,4,PQR,7.17,142.6
2025-10-11,4,NQR,1.234,46.4
2025-10-11,4,SR,3.831,114.6
2025-10-11,5,PQR,3.283,154.8
2025-10-11,5,NQR,0.855,33.1
2025-10-11,5,SR,4.441,109.0
2025-10-11,6,PQR,6.199,101.7
2025-10-11,6,NQR,1.057,32.0
2025-10-11,6,SR,3.423,152.4
2025-10-12,1,PQR,1.392,127.6
2025-10-12,1,NQR,0.825,52.8
2025-10-12,1,SR,2.007,122.3
2025-10-12,2,PQR,2.121,127.5
2025-10-12,2,NQR,1.478,54.4
2025-10-12,2,SR,2.569,95.8
2025-10-12,3,PQR,1.673,105.3
2025-10-12,3,NQR,0.918,31.9
2025-10-12,3,SR,2.056,127.4
2025-10-12,4,PQR,3.813,140.7
2025-10-12,4,NQR,2.022,55.7
2025-10-12,4,SR,1.535,111.6
2025-10-12,5,PQR,4.845,163.8
2025-10-12,5,NQR,1.7,32.8
2025-10-12,5,SR,7.146,129.5
2025-10-12,6,PQR,3.793,104.6
2025-10-12,6,NQR,1.153,29.2
2025-10-12,6,SR,1.144,95.6
2025-10-13,1,PQR,2.033,96.5
2025-10-13,1,NQR,1.02,44.6
2025-10-13,1,SR,4.712,94.8
2025-10-13,2,PQR,1.155,150.2
2025-10-13,2,NQR,0.948,28.2
2025-10-13,2,SR,1.366,77.8
2025-10-13,3,PQR,1.822,98.0
2025-10-13,3,NQR,1.161,46.3
2025-10-13,3,SR,3.538,131.1
2025-10-13,4,PQR,3.06,109.4
2025-10-13,4,NQR,2.488,33.2
2025-10-13,4,SR,3.222,129.8
2025-10-13,5,PQR,3.09,113.2
2025-10-13,5,NQR,1.65,52.2
2025-10-13,5,SR,5.711,78.4
2025-10-13,6,PQR,6.113,117.1
2025-10-13,6,NQR,0.896,44.8
2025-10-13,6,SR,1.738,137.0
2025-10-14,1,PQR,1.758,125.1
2025-10-14,1,NQR,0.657,35.2
2025-10-14,1,SR,7.068,126.5
2025-10-14,2,PQR,2.493,85.8
2025-10-14,2,NQR,0.91,33.4
2025-10-14,2,SR,2.327,107.2
2025-10-14,3,PQR,2.679,110.3
2025-10-14,3,NQR,0.694,54.0
2025-10-14,3,SR,1.84,77.9
2025-10-14,4,PQR,4.838,116.4
2025-10-14,4,NQR,2.437,45.4
2025-10-14,4,SR,3.344,143.8
2025-10-14,5,PQR,6.886,163.8
2025-10-14,5,NQR,4.029,43.4
2025-10-14,5,SR,5.954,78.0
2025-10-14,6,PQR,3.139,132.3
2025-10-14,6,NQR,0.696,46.4
2025-10-14,6,SR,0.83,126.8
2025-10-15,1,PQR,2.531,138.4
2025-10-15,1,NQR,0.778,31.0
2025-10-15,1,SR,4.661,113.8
2025-10-15,2,PQR,1.307,164.0
2025-10-15,2,NQR,0.904,45.5
2025-10-15,2,SR,1.635,111.7
2025-10-15,3,PQR,1.762,136.4
2025-10-15,3,NQR,1.048,43.5
2025-10-15,3,SR,1.267,86.7
2025-10-15,4,PQR,4.66,100.1
2025-10-15,4,NQR,2.729,34.9
2025-10-15,4,SR,1.955,93.4
2025-10-15,5,PQR,9.962,115.4
2025-10-15,5,NQR,0.849,48.1
2025-10-15,5,SR,2.196,102.2
2025-10-15,6,PQR,3.279,91.1
2025-10-15,6,NQR,2.092,49.9
2025-10-15,6,SR,1.769,79.8
2025-10-16,1,PQR,2.279,165.2
2025-10-16,1,NQR,1.55,35.5
2025-10-16,1,SR,1.431,149.1
2025-10-16,2,PQR,1.872,112.4
2025-10-16,2,NQR,0.712,44.7
2025-10-16,2,SR,2.487,90.9
2025-10-16,3,PQR,2.683,120.5
2025-10-16,3,NQR,0.869,50.2
2025-10-16,3,SR,2.992,122.4
2025-10-16,4,PQR,4.082,120.0
2025-10-16,4,NQR,1.091,51.6
2025-10-16,4,SR,2.635,101.2
2025-10-16,5,PQR,3.934,108.3
2025-10-16,5,NQR,1.781,40.0
2025-10-16,5,SR,4.092,98.4
2025-10-16,6,PQR,4.394,162.4
2025-10-16,6,NQR,1.505,28.8
2025-10-16,6,SR,8.286,106.7
2025-10-17,1,PQR,0.962,161.1
2025-10-17,1,NQR,2.236,51.5
2025-10-17,1,SR,2.911,123.8
2025-10-17,2,PQR,0.816,92.1
2025-10-17,2,NQR,1.232,43.8
2025-10-17,2,SR,1.943,90.6
2025-10-17,3,PQR,1.454,114.1
2025-10-17,3,NQR,1.163,39.2
2025-10-17,3,SR,2.32,142.2
2025-10-17,4,PQR,1.483,156.8
2025-10-17,4,NQR,0.676,43.9
2025-10-17,4,SR,8.388,78.2
2025-10-17,5,PQR,5.786,165.7
2025-10-17,5,NQR,3.25,44.1
2025-10-17,5,SR,5.302,85.0
2025-10-17,6,PQR,1.268,143.4
2025-10-17,6,NQR,2.951,47.9
2025-10-17,6,SR,2.187,131.7
2025-10-18,1,PQR,2.035,142.0
2025-10-18,1,NQR,0.418,39.8
2025-10-18,1,SR,2.334,96.2
2025-10-18,2,PQR,1.227,91.0
2025-10-18,2,NQR,0.733,30.4
2025-10-18,2,SR,3.307,135.5
2025-10-18,3,PQR,3.682,111.3
2025-10-18,3,NQR,0.93,50.3
2025-10-18,3,SR,1.48,127.0
2025-10-18,4,PQR,2.887,113.4
2025-10-18,4,NQR,1.375,41.0
2025-10-18,4,SR,2.026,128.8
2025-10-18,5,PQR,5.009,159.3
2025-10-18,5,NQR,2.694,42.6
2025-10-18,5,SR,6.285,106.2
2025-10-18,6,PQR,2.066,145.6
2025-10-18,6,NQR,3.279,33.1
2025-10-18,6,SR,5.143,92.9
2025-10-19,1,PQR,1.027,151.2
2025-10-19,1,NQR,0.735,31.6
2025-10-19,1,SR,5.301,142.4
2025-10-19,2,PQR,2.526,87.4
2025-10-19,2,NQR,1.353,54.7
2025-10-19,2,SR,6.039,77.5
2025-10-19,3,PQR,2.404,163.5
2025-10-19,3,NQR,1.427,51.7
2025-10-19,3,SR,2.699,143.1
2025-10-19,4,PQR,2.921,151.0
2025-10-19,4,NQR,0.763,30.8
2025-10-19,4,SR,2.78,117.2
2025-10-19,5,PQR,2.044,136.4
2025-10-19,5,NQR,2.235,35.6
2025-10-19,5,SR,4.584,109.0
2025-10-19,6,PQR,3.449,122.4
2025-10-19,6,NQR,1.002,48.0
2025-10-19,6,SR,7.974,101.2
2025-10-20,1,PQR,0.752,118.7
2025-10-20,1,NQR,1.214,46.4
2025-10-20,1,SR,5.12,120.2
2025-10-20,2,PQR,2.158,135.7
2025-10-20,2,NQR,1.946,51.5
2025-10-20,2,SR,3.731,134.9
2025-10-20,3,PQR,3.465,149.8
2025-10-20,3,NQR,0.594,53.8
2025-10-20,3,SR,2.456,85.4
2025-10-20,4,PQR,3.056,108.3
2025-10-20,4,NQR,0.9,52.6
2025-10-20,4,SR,3.804,153.0
2025-10-20,5,PQR,4.358,117.3
2025-10-20,5,NQR,3.132,45.9
2025-10-20,5,SR,1.611,127.0
2025-10-20,6,PQR,1.411,100.5
2025-10-20,6,NQR,0.643,32.8
2025-10-20,6,SR,1.826,106.8
2025-10-21,1,PQR,5.562,155.6
2025-10-21,1,NQR,2.405,39.5
2025-10-21,1,SR,1.389,127.2
2025-10-21,2,PQR,2.253,96.8
2025-10-21,2,NQR,1.822,42.1
2025-10-21,2,SR,1.364,144.9
2025-10-21,3,PQR,2.018,117.6
2025-10-21,3,NQR,1.206,54.0
2025-10-21,3,SR,1.427,108.0
2025-10-21,4,PQR,1.633,106.8
2025-10-21,4,NQR,1.534,36.0
2025-10-21,4,SR,10.286,113.5
2025-10-21,5,PQR,3.355,108.5
2025-10-21,5,NQR,2.938,47.1
2025-10-21,5,SR,3.406,146.3
2025-10-21,6,PQR,7.895,86.9
2025-10-21,6,NQR,1.345,38.5
2025-10-21,6,SR,4.418,151.3
2025-10-22,1,PQR,4.054,165.8
2025-10-22,1,NQR,4.273,54.2
2025-10-22,1,SR,3.44,94.0
2025-10-22,2,PQR,1.322,117.3
2025-10-22,2,NQR,0.403,44.2
2025-10-22,2,SR,3.804,151.0
2025-10-22,3,PQR,1.463,86.9
2025-10-22,3,NQR,0.554,33.8
2025-10-22,3,SR,3.634,99.5
2025-10-22,4,PQR,1.856,159.1
2025-10-22,4,NQR,1.155,50.8
2025-10-22,4,SR,3.592,96.3
2025-10-22,5,PQR,6.648,119.1
2025-10-22,5,NQR,1.124,41.7
2025-10-22,5,SR,23.079,80.9
2025-10-22,6,PQR,2.091,144.8
2025-10-22,6,NQR,1.156,33.9
2025-10-22,6,SR,1.826,110.5
2025-10-23,1,PQR,2.325,120.0
2025-10-23,1,NQR,1.357,39.3
2025-10-23,1,SR,4.106,141.0
2025-10-23,2,PQR,5.997,134.6
2025-10-23,2,NQR,0.53,45.9
2025-10-23,2,SR,6.153,148.3
2025-10-23,3,PQR,1.572,88.3
2025-10-23,3,NQR,1.221,42.4
2025-10-23,3,SR,4.399,126.9
2025-10-23,4,PQR,4.885,133.5
2025-10-23,4,NQR,1.563,36.4
2025-10-23,4,SR,3.12,142.7
2025-10-23,5,PQR,5.305,143.3
2025-10-23,5,NQR,1.604,35.9
2025-10-23,5,SR,8.521,128.4
2025-10-23,6,PQR,1.847,143.0
2025-10-23,6,NQR,3.091,39.0
2025-10-23,6,SR,2.607,135.6
2025-10-24,1,PQR,2.195,152.1
2025-10-24,1,NQR,1.657,50.7
2025-10-24,1,SR,4.841,126.3
2025-10-24,2,PQR,1.39,98.0
2025-10-24,2,NQR,1.099,37.0
2025-10-24,2,SR,3.53,121.3
2025-10-24,3,PQR,3.186,115.1
2025-10-24,3,NQR,0.765,43.1
2025-10-24,3,SR,4.101,138.1
2025-10-24,4,PQR,2.452,125.5
2025-10-24,4,NQR,1.307,40.5
2025-10-24,4,SR,10.852,86.0
2025-10-24,5,PQR,2.874,158.8
2025-10-24,5,NQR,1.76,47.6
2025-10-24,5,SR,5.261,104.0
2025-10-24,6,PQR,3.749,89.7
2025-10-24,6,NQR,1.338,53.4
2025-10-24,6,SR,2.931,114.4
2025-10-25,1,PQR,1.124,146.5
2025-10-25,1,NQR,3.773,51.5
2025-10-25,1,SR,4.391,121.5
2025-10-25,2,PQR,1.805,135.9
2025-10-25,2,NQR,1.318,31.1
2025-10-25,2,SR,1.873,112.4
2025-10-25,3,PQR,1.703,96.7
2025-10-25,3,NQR,1.832,37.0
2025-10-25,3,SR,1.995,102.3
2025-10-25,4,PQR,2.064,108.7
2025-10-25,4,NQR,1.327,48.3
2025-10-25,4,SR,2.961,132.4
2025-10-25,5,PQR,3.23,114.5
2025-10-25,5,NQR,2.808,46.4
2025-10-25,5,SR,3.665,149.9
2025-10-25,6,PQR,3.672,113.7
2025-10-25,6,NQR,0.784,35.4
2025-10-25,6,SR,2.434,117.7
2025-10-26,1,PQR,3.129,110.5
2025-10-26,1,NQR,2.458,37.5
2025-10-26,1,SR,8.976,90.8
2025-10-26,2,PQR,1.668,89.5
2025-10-26,2,NQR,1.487,36.0
2025-10-26,2,SR,2.666,117.4
2025-10-26,3,PQR,2.187,127.8
2025-10-26,3,NQR,1.06,53.4
2025-10-26,3,SR,5.198,77.2
2025-10-26,4,PQR,1.722,110.5
2025-10-26,4,NQR,1.557,47.7
2025-10-26,4,SR,8.241,126.9
2025-10-26,5,PQR,2.019,134.7
2025-10-26,5,NQR,4.821,52.7
2025-10-26,5,SR,6.439,116.9
2025-10-26,6,PQR,4.94,107.6
2025-10-26,6,NQR,1.498,37.4
2025-10-26,6,SR,2.984,114.4
2025-10-27,1,PQR,2.473,141.7
2025-10-27,1,NQR,1.022,32.9
2025-10-27,1,SR,2.617,100.9
2025-10-27,2,PQR,2.392,139.0
2025-10-27,2,NQR,1.722,44.8
2025-10-27,2,SR,2.784,132.3
2025-10-27,3,PQR,2.223,106.2
2025-10-27,3,NQR,1.028,37.6
2025-10-27,3,SR,2.524,128.0
2025-10-27,4,PQR,2.32,85.8
2025-10-27,4,NQR,1.098,48.4
2025-10-27,4,SR,3.475,89.6
2025-10-27,5,PQR,7.312,164.9
2025-10-27,5,NQR,2.065,54.9
2025-10-27,5,SR,6.134,146.7
2025-10-27,6,PQR,2.16,110.9
2025-10-27,6,NQR,1.991,44.7
2025-10-27,6,SR,6.61,125.2
2025-10-28,1,PQR,1.518,139.8
2025-10-28,1,NQR,1.522,29.7
2025-10-28,1,SR,3.902,106.2
2025-10-28,2,PQR,4.615,115.9
2025-10-28,2,NQR,1.003,28.6
2025-10-28,2,SR,2.537,116.9
2025-10-28,3,PQR,1.16,114.0
2025-10-28,3,NQR,1.253,55.8
2025-10-28,3,SR,2.78,128.6
2025-10-28,4,PQR,3.087,128.2
2025-10-28,4,NQR,2.569,30.1
2025-10-28,4,SR,1.826,93.3
2025-10-28,5,PQR,3.03,97.4
2025-10-28,5,NQR,0.841,33.4
2025-10-28,5,SR,2.74,110.2
2025-10-28,6,PQR,3.326,115.9
2025-10-28,6,NQR,2.479,52.1
2025-10-28,6,SR,2.901,95.1
2025-10-29,1,PQR,1.403,154.2
2025-10-29,1,NQR,1.602,39.4
2025-10-29,1,SR,2.818,130.5
2025-10-29,2,PQR,1.919,85.5
2025-10-29,2,NQR,0.946,28.1
2025-10-29,2,SR,1.919,97.5
2025-10-29,3,PQR,1.951,120.2
2025-10-29,3,NQR,3.139,39.6
2025-10-29,3,SR,1.708,115.8
2025-10-29,4,PQR,2.023,116.1
2025-10-29,4,NQR,0.942,29.3
2025-10-29,4,SR,4.329,136.1
2025-10-29,5,PQR,2.487,84.7
2025-10-29,5,NQR,5.555,29.2
2025-10-29,5,SR,8.254,88.5
2025-10-29,6,PQR,2.082,90.8
2025-10-29,6,NQR,2.279,38.0
2025-10-29,6,SR,2.025,111.7
2025-10-30,1,PQR,3.921,135.7
2025-10-30,1,NQR,0.919,39.5
2025-10-30,1,SR,1.023,112.7
2025-10-30,2,PQR,2.196,108.3
2025-10-30,2,NQR,1.161,45.1
2025-10-30,2,SR,1.866,101.2
2025-10-30,3,PQR,1.946,166.4
2025-10-30,3,NQR,0.692,29.7
2025-10-30,3,SR,2.683,130.3
2025-10-30,4,PQR,3.733,133.4
2025-10-30,4,NQR,0.955,40.5
2025-10-30,4,SR,2.547,80.2
2025-10-30,5,PQR,5.109,159.7
2025-10-30,5,NQR,1.957,47.2
2025-10-30,5,SR,3.305,112.1
2025-10-30,6,PQR,2.026,152.8
2025-10-30,6,NQR,1.735,55.3
2025-10-30,6,SR,3.81,99.7
2025-10-31,1,PQR,3.908,107.0
2025-10-31,1,NQR,1.457,46.0
2025-10-31,1,SR,5.142,105.3
2025-10-31,2,PQR,1.814,148.6
2025-10-31,2,NQR,0.967,51.5
2025-10-31,2,SR,4.536,88.1
2025-10-31,3,PQR,1.8,103.2
2025-10-31,3,NQR,1.366,35.6
2025-10-31,3,SR,3.003,88.1
2025-10-31,4,PQR,1.352,89.7
2025-10-31,4,NQR,2.449,49.7
2025-10-31,4,SR,1.348,109.3
2025-10-31,5,PQR,4.076,123.8
2025-10-31,5,NQR,1.27,49.2
2025-10-31,5,SR,9.096,139.2
2025-10-31,6,PQR,3.117,165.6
2025-10-31,6,NQR,1.136,51.9
2025-10-31,6,SR,3.644,99.3
2025-11-01,1,PQR,1.549,159.9
2025-11-01,1,NQR,1.948,32.6
2025-11-01,1,SR,2.964,84.4
2025-11-01,2,PQR,3.278,113.7
2025-11-01,2,NQR,1.07,36.0
2025-11-01,2,SR,2.583,134.3
2025-11-01,3,PQR,2.753,93.4
2025-11-01,3,NQR,2.57,33.4
2025-11-01,3,SR,3.838,103.0
2025-11-01,4,PQR,2.018,133.0
2025-11-01,4,NQR,2.454,33.3
2025-11-01,4,SR,1.913,90.9
2025-11-01,5,PQR,5.381,116.7
2025-11-01,5,NQR,2.338,47.2
2025-11-01,5,SR,12.052,101.1
2025-11-01,6,PQR,4.112,95.2
2025-11-01,6,NQR,2.578,36.1
2025-11-01,6,SR,13.12,151.7
2025-11-02,1,PQR,4.171,117.3
2025-11-02,1,NQR,2.57,30.1
2025-11-02,1,SR,3.879,152.7
2025-11-02,2,PQR,2.711,84.7
2025-11-02,2,NQR,0.904,45.3
2025-11-02,2,SR,3.952,90.3
2025-11-02,3,PQR,3.769,108.3
2025-11-02,3,NQR,1.548,39.1
2025-11-02,3,SR,1.573,107.2
2025-11-02,4,PQR,2.869,140.4
2025-11-02,4,NQR,2.882,43.2
2025-11-02,4,SR,6.549,150.4
2025-11-02,5,PQR,6.243,156.3
2025-11-02,5,NQR,0.877,54.5
2025-11-02,5,SR,4.158,99.2
2025-11-02,6,PQR,1.803,162.4
2025-11-02,6,NQR,1.07,29.0
2025-11-02,6,SR,1.828,95.7
2025-11-03,1,PQR,2.115,92.2
2025-11-03,1,NQR,1.592,41.0
2025-11-03,1,SR,4.868,144.2
2025-11-03,2,PQR,1.553,108.6
2025-11-03,2,NQR,1.04,31.2
2025-11-03,2,SR,1.506,148.5
2025-11-03,3,PQR,1.518,84.6
2025-11-03,3,NQR,2.153,39.4
2025-11-03,3,SR,2.098,142.1
2025-11-03,4,PQR,3.124,132.2
2025-11-03,4,NQR,0.817,42.0
2025-11-03,4,SR,3.265,125.6
2025-11-03,5,PQR,4.884,95.5
2025-11-03,5,NQR,2.865,35.8
2025-11-03,5,SR,6.662,131.7
2025-11-03,6,PQR,1.182,145.3
2025-11-03,6,NQR,2.156,39.3
2025-11-03,6,SR,3.851,103.7
2025-11-04,1,PQR,3.021,89.1
2025-11-04,1,NQR,1.936,53.4
2025-11-04,1,SR,2.142,148.8
2025-11-04,2,PQR,0.642,133.5
2025-11-04,2,NQR,0.398,37.1
2025-11-04,2,SR,3.295,135.9
2025-11-04,3,PQR,1.672,118.3
2025-11-04,3,NQR,1.348,47.7
2025-11-04,3,SR,1.447,98.0
2025-11-04,4,PQR,1.056,96.9
2025-11-04,4,NQR,0.786,55.5
2025-11-04,4,SR,3.971,141.0
2025-11-04,5,PQR,7.03,139.9
2025-11-04,5,NQR,2.113,35.7
2025-11-04,5,SR,10.594,107.2
2025-11-04,6,PQR,3.564,120.8
2025-11-04,6,NQR,1.536,42.4
2025-11-04,6,SR,4.419,140.8
2025-11-05,1,PQR,1.915,90.3
2025-11-05,1,NQR,1.053,49.2
2025-11-05,1,SR,2.491,132.7
2025-11-05,2,PQR,0.895,163.1
2025-11-05,2,NQR,1.302,45.0
2025-11-05,2,SR,4.44,94.1
2025-11-05,3,PQR,3.752,155.3
2025-11-05,3,NQR,0.657,35.3
2025-11-05,3,SR,4.237,96.0
2025-11-05,4,PQR,2.807,133.1
2025-11-05,4,NQR,1.437,45.1
2025-11-05,4,SR,3.16,77.9
2025-11-05,5,PQR,4.434,147.7
2025-11-05,5,NQR,2.909,49.8
2025-11-05,5,SR,3.788,83.2
2025-11-05,6,PQR,1.327,98.1
2025-11-05,6,NQR,2.614,46.9
2025-11-05,6,SR,5.059,99.4
2025-11-06,1,PQR,1.832,107.0
2025-11-06,1,NQR,1.9,35.8
2025-11-06,1,SR,5.771,108.1
2025-11-06,2,PQR,1.948,99.5
2025-11-06,2,NQR,2.279,32.4
2025-11-06,2,SR,1.505,134.7
2025-11-06,3,PQR,2.054,137.2
2025-11-06,3,NQR,0.648,53.2
2025-11-06,3,SR,3.961,137.7
2025-11-06,4,PQR,3.422,89.0
2025-11-06,4,NQR,0.491,36.6
2025-11-06,4,SR,4.234,118.6
2025-11-06,5,PQR,2.414,122.1
2025-11-06,5,NQR,2.252,33.3
2025-11-06,5,SR,5.816,125.9
2025-11-06,6,PQR,3.139,155.1
2025-11-06,6,NQR,2.384,34.4
2025-11-06,6,SR,4.01,97.3
2025-11-07,1,PQR,4.751,141.2
2025-11-07,1,NQR,0.745,42.8
2025-11-07,1,SR,4.046,100.6
2025-11-07,2,PQR,2.157,163.6
2025-11-07,2,NQR,1.451,48.9
2025-11-07,2,SR,1.719,152.3
2025-11-07,3,PQR,1.633,125.5
2025-11-07,3,NQR,2.925,46.4
2025-11-07,3,SR,2.252,83.6
2025-11-07,4,PQR,5.805,141.8
2025-11-07,4,NQR,1.686,32.4
2025-11-07,4,SR,3.273,137.9
2025-11-07,5,PQR,3.588,142.7
2025-11-07,5,NQR,3.42,41.0
2025-11-07,5,SR,4.046,90.3
2025-11-07,6,PQR,1.539,123.8
2025-11-07,6,NQR,2.406,32.9
2025-11-07,6,SR,7.897,132.0
2025-11-08,1,PQR,2.281,98.7
2025-11-08,1,NQR,0.823,43.8
2025-11-08,1,SR,1.991,150.5
2025-11-08,2,PQR,1.589,87.0
2025-11-08,2,NQR,1.18,52.9
2025-11-08,2,SR,3.482,131.3
2025-11-08,3,PQR,2.047,101.1
2025-11-08,3,NQR,0.619,43.6
2025-11-08,3,SR,2.679,115.4
2025-11-08,4,PQR,2.44,125.1
2025-11-08,4,NQR,0.936,46.8
2025-11-08,4,SR,4.622,142.3
2025-11-08,5,PQR,4.511,158.1
2025-11-08,5,NQR,1.428,44.6
2025-11-08,5,SR,7.989,131.8
2025-11-08,6,PQR,2.703,114.3
2025-11-08,6,NQR,0.892,47.7
2025-11-08,6,SR,1.332,78.9
2025-11-09,1,PQR,1.921,145.8
2025-11-09,1,NQR,1.938,54.7
2025-11-09,1,SR,6.719,108.8
2025-11-09,2,PQR,2.47,108.7
2025-11-09,2,NQR,1.116,37.5
2025-11-09,2,SR,1.454,112.5
2025-11-09,3,PQR,2.309,165.5
2025-11-09,3,NQR,1.807,38.0
2025-11-09,3,SR,2.583,126.2
2025-11-09,4,PQR,1.618,126.7
2025-11-09,4,NQR,1.657,53.7
2025-11-09,4,SR,3.172,140.9
2025-11-09,5,PQR,6.607,113.4
2025-11-09,5,NQR,3.042,55.0
2025-11-09,5,SR,7.27,129.7
2025-11-09,6,PQR,3.869,133.8
2025-11-09,6,NQR,0.705,52.0
2025-11-09,6,SR,2.202,140.7
2025-11-10,1,PQR,1.83,159.5
2025-11-10,1,NQR,1.177,48.9
2025-11-10,1,SR,3.304,149.8
2025-11-10,2,PQR,1.954,121.7
2025-11-10,2,NQR,2.195,30.8
2025-11-10,2,SR,2.935,93.4
2025-11-10,3,PQR,2.057,115.2
2025-11-10,3,NQR,1.118,36.6
2025-11-10,3,SR,4.232,121.9
2025-11-10,4,PQR,9.529,96.3
2025-11-10,4,NQR,1.622,43.2
2025-11-10,4,SR,2.329,151.5
2025-11-10,5,PQR,3.93,152.2
2025-11-10,5,NQR,1.517,55.4
2025-11-10,5,SR,3.415,91.8
2025-11-10,6,PQR,1.349,163.5
2025-11-10,6,NQR,1.55,41.0
2025-11-10,6,SR,4.441,123.1
2025-11-11,1,PQR,2.147,152.1
2025-11-11,1,NQR,1.357,43.6
2025-11-11,1,SR,1.408,144.7
