date,period,product,avail_gbp_mw_h
2025-11-09,41,BRpos,3.527
2025-11-09,41,BRneg,2.684
2025-11-09,42,BRpos,1.166
2025-11-09,42,BRneg,0.867
2025-11-09,43,BRpos,4.271
2025-11-09,43,BRneg,0.938
2025-11-09,44,BRpos,2.495
2025-11-09,44,BRneg,1.193
2025-11-09,45,BRpos,4.766
2025-11-09,45,BRneg,2.144
2025-11-09,46,BRpos,4.411
2025-11-09,46,BRneg,1.619
2025-11-09,47,BRpos,3.041
2025-11-09,47,BRneg,1.569
2025-11-09,48,BRpos,5.984
2025-11-09,48,BRneg,2.288
2025-11-10,1,BRpos,3.438
2025-11-10,1,BRneg,0.887
2025-11-10,2,BRpos,5.406
2025-11-10,2,BRneg,3.143
2025-11-10,3,BRpos,1.929
2025-11-10,3,BRneg,0.938
2025-11-10,4,BRpos,1.941
2025-11-10,4,BRneg,1.876
2025-11-10,5,BRpos,2.406
2025-11-10,5,BRneg,0.74
2025-11-10,6,BRpos,4.809
2025-11-10,6,BRneg,1.424
2025-11-10,7,BRpos,2.693
2025-11-10,7,BRneg,1.013
2025-11-10,8,BRpos,3.265
2025-11-10,8,BRneg,1.569
2025-11-10,9,BRpos,1.955
2025-11-10,9,BRneg,0.356
2025-11-10,10,BRpos,5.302
2025-11-10,10,BRneg,1.485
2025-11-10,11,BRpos,1.034
2025-11-10,11,BRneg,1.45
2025-11-10,12,BRpos,4.785
2025-11-10,12,BRneg,2.702
2025-11-10,13,BRpos,0.646
2025-11-10,13,BRneg,1.644
2025-11-10,14,BRpos,4.465
2025-11-10,14,BRneg,1.53
2025-11-10,15,BRpos,2.843
2025-11-10,15,BRneg,1.018
2025-11-10,16,BRpos,3.673
2025-11-10,16,BRneg,0.961
2025-11-10,17,BRpos,5.306
2025-11-10,17,BRneg,1.283
2025-11-10,18,BRpos,2.311
2025-11-10,18,BRneg,0.892
2025-11-10,19,BRpos,3.603
2025-11-10,19,BRneg,1.299
2025-11-10,20,BRpos,2.668
2025-11-10,20,BRneg,1.257
2025-11-10,21,BRpos,1.356
2025-11-10,21,BRneg,1.581
2025-11-10,22,BRpos,3.059
2025-11-10,22,BRneg,3.171
2025-11-10,23,BRpos,1.669
2025-11-10,23,BRneg,0.62
2025-11-10,24,BRpos,6.678
2025-11-10,24,BRneg,1.03
2025-11-10,25,BRpos,1.946
2025-11-10,25,BRneg,1.281
2025-11-10,26,BRpos,4.997
2025-11-10,26,BRneg,0.798
2025-11-10,27,BRpos,8.984
2025-11-10,27,BRneg,1.986
2025-11-10,28,BRpos,4.023
2025-11-10,28,BRneg,2.024
2025-11-10,29,BRpos,2.604
2025-11-10,29,BRneg,1.972
2025-11-10,30,BRpos,2.958
2025-11-10,30,BRneg,1.809
2025-11-10,31,BRpos,3.149
2025-11-10,31,BRneg,1.216
2025-11-10,32,BRpos,1.76
2025-11-10,32,BRneg,1.474
2025-11-10,33,BRpos,2.677
2025-11-10,33,BRneg,0.771
2025-11-10,34,BRpos,3.344
2025-11-10,34,BRneg,1.747
2025-11-10,35,BRpos,3.174
2025-11-10,35,BRneg,1.64
2025-11-10,36,BRpos,5.548
2025-11-10,36,BRneg,3.474
2025-11-10,37,BRpos,5.581
2025-11-10,37,BRneg,3.016
2025-11-10,38,BRpos,2.351
2025-11-10,38,BRneg,3.853
2025-11-10,39,BRpos,5.723
2025-11-10,39,BRneg,3.318
2025-11-10,40,BRpos,2.261
2025-11-10,40,BRneg,1.78
2025-11-10,41,BRpos,5.701
2025-11-10,41,BRneg,2.271
2025-11-10,42,BRpos,2.78
2025-11-10,42,BRneg,3.121
2025-11-10,43,BRpos,3.789
2025-11-10,43,BRneg,1.682
2025-11-10,44,BRpos,2.439
2025-11-10,44,BRneg,2.189
2025-11-10,45,BRpos,5.916
2025-11-10,45,BRneg,1.203
2025-11-10,46,BRpos,5.651
2025-11-10,46,BRneg,0.848
2025-11-10,47,BRpos,2.662
2025-11-10,47,BRneg,1.331
2025-11-10,48,BRpos,1.438
2025-11-10,48,BRneg,1.812
2025-11-11,1,BRpos,2.587
2025-11-11,1,BRneg,1.056
2025-11-11,2,BRpos,3.091
2025-11-11,2,BRneg,1.402
2025-11-11,3,BRpos,4.437
2025-11-11,3,BRneg,1.673
2025-11-11,4,BRpos,3.179
2025-11-11,4,BRneg,2.361
2025-11-11,5,BRpos,2.765
2025-11-11,5,BRneg,2.051
2025-11-11,6,BRpos,3.153
2025-11-11,6,BRneg,0.785
2025-11-11,7,BRpos,5.271
2025-11-11,7,BRneg,1.331
2025-11-11,8,BRpos,2.484
2025-11-11,8,BRneg,1.23
2025-11-11,9,BRpos,1.584
2025-11-11,9,BRneg,3.64
2025-11-11,10,BRpos,3.175
2025-11-11,10,BRneg,1.102
2025-11-11,11,BRpos,3.384
2025-11-11,11,BRneg,2.244
2025-11-11,12,BRpos,1.021
2025-11-11,12,BRneg,1.55
2025-11-11,13,BRpos,5.504
2025-11-11,13,BRneg,2.569
2025-11-11,14,BRpos,4.303
2025-11-11,14,BRneg,1.79
2025-11-11,15,BRpos,4.313
2025-11-11,15,BRneg,1.009
2025-11-11,16,BRpos,3.334
2025-11-11,16,BRneg,1.31
2025-11-11,17,BRpos,3.566
2025-11-11,17,BRneg,2.31
2025-11-11,18,BRpos,3.084
2025-11-11,18,BRneg,1.126
2025-11-11,19,BRpos,2.293
2025-11-11,19,BRneg,1.215
2025-11-11,20,BRpos,3.465
2025-11-11,20,BRneg,3.47
2025-11-11,21,BRpos,5.494
2025-11-11,21,BRneg,1.488
2025-11-11,22,BRpos,2.73
2025-11-11,22,BRneg,2.21
2025-11-11,23,BRpos,2.128
2025-11-11,23,BRneg,2.737
2025-11-11,24,BRpos,2.308
2025-11-11,24,BRneg,0.782
2025-11-11,25,BRpos,4.153
2025-11-11,25,BRneg,1.965
2025-11-11,26,BRpos,5.773
2025-11-11,26,BRneg,1.237
2025-11-11,27,BRpos,2.937
2025-11-11,27,BRneg,0.837
2025-11-11,28,BRpos,2.331
2025-11-11,28,BRneg,3.384
2025-11-11,29,BRpos,3.12
2025-11-11,29,BRneg,0.509
2025-11-11,30,BRpos,2.277
2025-11-11,30,BRneg,0.82
2025-11-11,31,BRpos,10.129
2025-11-11,31,BRneg,1.581
2025-11-11,32,BRpos,7.569
2025-11-11,32,BRneg,2.329
2025-11-11,33,BRpos,2.511
2025-11-11,33,BRneg,0.849
2025-11-11,34,BRpos,5.856
2025-11-11,34,BRneg,2.092
2025-11-11,35,BRpos,8.696
2025-11-11,35,BRneg,1.439
2025-11-11,36,BRpos,6.868
2025-11-11,36,BRneg,1.703
2025-11-11,37,BRpos,9.47
2025-11-11,37,BRneg,3.462
2025-11-11,38,BRpos,3.048
2025-11-11,38,BRneg,4.364
2025-11-11,39,BRpos,5.621
2025-11-11,39,BRneg,2.854
2025-11-11,40,BRpos,3.25
2025-11-11,40,BRneg,3.018
2025-11-11,41,BRpos,2.338
2025-11-11,41,BRneg,1.092
2025-11-11,42,BRpos,3.608
2025-11-11,42,BRneg,1.294
2025-11-11,43,BRpos,5.948
2025-11-11,43,BRneg,0.686
2025-11-11,44,BRpos,3.914
2025-11-11,44,BRneg,1.413
2025-11-11,45,BRpos,4.111
2025-11-11,45,BRneg,1.762
2025-11-11,46,BRpos,3.76
2025-11-11,46,BRneg,2.828
2025-11-11,47,BRpos,1.59
2025-11-11,47,BRneg,2.439
2025-11-11,48,BRpos,4.633
2025-11-11,48,BRneg,1.806
2025-11-12,1,BRpos,3.619
2025-11-12,1,BRneg,1.956
2025-11-12,2,BRpos,1.835
2025-11-12,2,BRneg,0.701
2025-11-12,3,BRpos,3.098
2025-11-12,3,BRneg,2.112
2025-11-12,4,BRpos,6.082
2025-11-12,4,BRneg,1.808
2025-11-12,5,BRpos,3.492
2025-11-12,5,BRneg,2.748
2025-11-12,6,BRpos,3.254
2025-11-12,6,BRneg,1.541
2025-11-12,7,BRpos,3.036
2025-11-12,7,BRneg,3.107
2025-11-12,8,BRpos,3.156
2025-11-12,8,BRneg,1.462
2025-11-12,9,BRpos,2.982
2025-11-12,9,BRneg,1.827
2025-11-12,10,BRpos,2.857
2025-11-12,10,BRneg,0.892
2025-11-12,11,BRpos,4.057
2025-11-12,11,BRneg,2.396
2025-11-12,12,BRpos,2.777
2025-11-12,12,BRneg,1.381
2025-11-12,13,BRpos,3.166
2025-11-12,13,BRneg,0.734
2025-11-12,14,BRpos,6.222
2025-11-12,14,BRneg,0.991
2025-11-12,15,BRpos,2.051
2025-11-12,15,BRneg,0.893
2025-11-12,16,BRpos,4.485
2025-11-12,16,BRneg,1.101
2025-11-12,17,BRpos,5.322
2025-11-12,17,BRneg,0.668
2025-11-12,18,BRpos,6.91
2025-11-12,18,BRneg,2.419
2025-11-12,19,BRpos,5.581
2025-11-12,19,BRneg,1.35
2025-11-12,20,BRpos,3.996
2025-11-12,20,BRneg,1.016
2025-11-12,21,BRpos,3.389
2025-11-12,21,BRneg,3.432
2025-11-12,22,BRpos,6.382
2025-11-12,22,BRneg,1.108
2025-11-12,23,BRpos,4.77
2025-11-12,23,BRneg,3.016
2025-11-12,24,BRpos,5.034
2025-11-12,24,BRneg,2.927
2025-11-12,25,BRpos,4.965
2025-11-12,25,BRneg,0.979
2025-11-12,26,BRpos,2.613
2025-11-12,26,BRneg,2.077
2025-11-12,27,BRpos,4.139
2025-11-12,27,BRneg,2.727
2025-11-12,28,BRpos,2.738
2025-11-12,28,BRneg,2.641
2025-11-12,29,BRpos,2.703
2025-11-12,29,BRneg,2.195
2025-11-12,30,BRpos,2.908
2025-11-12,30,BRneg,2.892
2025-11-12,31,BRpos,4.499
2025-11-12,31,BRneg,0.794
2025-11-12,32,BRpos,1.466
2025-11-12,32,BRneg,0.659
2025-11-12,33,BRpos,3.354
2025-11-12,33,BRneg,1.271
2025-11-12,34,BRpos,7.299
2025-11-12,34,BRneg,5.642
2025-11-12,35,BRpos,5.939
2025-11-12,35,BRneg,3.105
2025-11-12,36,BRpos,9.88
2025-11-12,36,BRneg,5.481
2025-11-12,37,BRpos,5.76
2025-11-12,37,BRneg,0.662
2025-11-12,38,BRpos,14.325
2025-11-12,38,BRneg,2.803
2025-11-12,39,BRpos,6.106
2025-11-12,39,BRneg,1.503
2025-11-12,40,BRpos,2.548
2025-11-12,40,BRneg,1.381
2025-11-12,41,BRpos,4.169
2025-11-12,41,BRneg,0.961
2025-11-12,42,BRpos,4.695
2025-11-12,42,BRneg,0.629
2025-11-12,43,BRpos,2.544
2025-11-12,43,BRneg,1.392
2025-11-12,44,BRpos,3.934
2025-11-12,44,BRneg,2.484
2025-11-12,45,BRpos,2.78
2025-11-12,45,BRneg,0.663
2025-11-12,46,BRpos,1.315
2025-11-12,46,BRneg,0.856
2025-11-12,47,BRpos,3.756
2025-11-12,47,BRneg,0.536
2025-11-12,48,BRpos,2.652
2025-11-12,48,BRneg,1.312
2025-11-13,1,BRpos,2.547
2025-11-13,1,BRneg,2.627
2025-11-13,2,BRpos,2.371
2025-11-13,2,BRneg,1.134
2025-11-13,3,BRpos,3.051
2025-11-13,3,BRneg,1.121
2025-11-13,4,BRpos,2.034
2025-11-13,4,BRneg,1.46
2025-11-13,5,BRpos,1.55
2025-11-13,5,BRneg,1.775
2025-11-13,6,BRpos,1.509
2025-11-13,6,BRneg,1.629
2025-11-13,7,BRpos,3.861
2025-11-13,7,BRneg,1.286
2025-11-13,8,BRpos,3.629
2025-11-13,8,BRneg,1.223
2025-11-13,9,BRpos,3.084
2025-11-13,9,BRneg,1.162
2025-11-13,10,BRpos,3.26
2025-11-13,10,BRneg,1.3
2025-11-13,11,BRpos,4.112
2025-11-13,11,BRneg,1.401
2025-11-13,12,BRpos,4.723
2025-11-13,12,BRneg,0.976
2025-11-13,13,BRpos,3.16
2025-11-13,13,BRneg,1.175
2025-11-13,14,BRpos,1.626
2025-11-13,14,BRneg,1.014
2025-11-13,15,BRpos,3.227
2025-11-13,15,BRneg,1.602
2025-11-13,16,BRpos,0.979
2025-11-13,16,BRneg,1.481
2025-11-13,17,BRpos,3.557
2025-11-13,17,BRneg,0.947
2025-11-13,18,BRpos,10.803
2025-11-13,18,BRneg,1.206
2025-11-13,19,BRpos,2.197
2025-11-13,19,BRneg,1.576
2025-11-13,20,BRpos,4.229
2025-11-13,20,BRneg,1.006
2025-11-13,21,BRpos,1.425
2025-11-13,21,BRneg,3.09
2025-11-13,22,BRpos,4.121
2025-11-13,22,BRneg,1.42
2025-11-13,23,BRpos,1.175
2025-11-13,23,BRneg,1.557
2025-11-13,24,BRpos,2.729
2025-11-13,24,BRneg,2.371
2025-11-13,25,BRpos,2.19
2025-11-13,25,BRneg,1.434
2025-11-13,26,BRpos,4.322
2025-11-13,26,BRneg,1.347
2025-11-13,27,BRpos,2.641
2025-11-13,27,BRneg,1.12
2025-11-13,28,BRpos,2.827
2025-11-13,28,BRneg,0.397
2025-11-13,29,BRpos,2.514
2025-11-13,29,BRneg,0.783
2025-11-13,30,BRpos,2.768
2025-11-13,30,BRneg,0.941
2025-11-13,31,BRpos,5.955
2025-11-13,31,BRneg,1.57
2025-11-13,32,BRpos,5.43
2025-11-13,32,BRneg,2.286
2025-11-13,33,BRpos,3.448
2025-11-13,33,BRneg,1.427
2025-11-13,34,BRpos,3.681
2025-11-13,34,BRneg,3.412
2025-11-13,35,BRpos,8.919
2025-11-13,35,BRneg,2.013
2025-11-13,36,BRpos,5.598
2025-11-13,36,BRneg,4.144
2025-11-13,37,BRpos,3.996
2025-11-13,37,BRneg,3.076
2025-11-13,38,BRpos,11.392
2025-11-13,38,BRneg,1.335
2025-11-13,39,BRpos,4.444
2025-11-13,39,BRneg,3.338
2025-11-13,40,BRpos,1.94
2025-11-13,40,BRneg,1.345
2025-11-13,41,BRpos,3.737
2025-11-13,41,BRneg,0.525
2025-11-13,42,BRpos,3.283
2025-11-13,42,BRneg,1.955
2025-11-13,43,BRpos,5.654
2025-11-13,43,BRneg,1.018
2025-11-13,44,BRpos,3.972
2025-11-13,44,BRneg,1.462
2025-11-13,45,BRpos,4.189
2025-11-13,45,BRneg,2.745
2025-11-13,46,BRpos,1.619
2025-11-13,46,BRneg,1.779
2025-11-13,47,BRpos,2.171
2025-11-13,47,BRneg,1.544
2025-11-13,48,BRpos,2.422
2025-11-13,48,BRneg,1.026
2025-11-14,1,BRpos,4.999
2025-11-14,1,BRneg,1.628
2025-11-14,2,BRpos,6.887
2025-11-14,2,BRneg,1.616
2025-11-14,3,BRpos,3.806
2025-11-14,3,BRneg,1.192
2025-11-14,4,BRpos,4.678
2025-11-14,4,BRneg,2.345
2025-11-14,5,BRpos,2.183
2025-11-14,5,BRneg,1.38
2025-11-14,6,BRpos,4.754
2025-11-14,6,BRneg,0.994
2025-11-14,7,BRpos,1.518
2025-11-14,7,BRneg,1.673
2025-11-14,8,BRpos,1.644
2025-11-14,8,BRneg,2.442
2025-11-14,9,BRpos,3.373
2025-11-14,9,BRneg,0.816
2025-11-14,10,BRpos,1.536
2025-11-14,10,BRneg,3.01
2025-11-14,11,BRpos,2.863
2025-11-14,11,BRneg,1.053
2025-11-14,12,BRpos,2.29
2025-11-14,12,BRneg,1.618
2025-11-14,13,BRpos,2.638
2025-11-14,13,BRneg,1.526
2025-11-14,14,BRpos,3.234
2025-11-14,14,BRneg,1.077
2025-11-14,15,BRpos,4.478
2025-11-14,15,BRneg,0.77
2025-11-14,16,BRpos,5.423
2025-11-14,16,BRneg,1.129
2025-11-14,17,BRpos,6.719
2025-11-14,17,BRneg,0.739
2025-11-14,18,BRpos,3.317
2025-11-14,18,BRneg,2.118
2025-11-14,19,BRpos,1.496
2025-11-14,19,BRneg,1.206
2025-11-14,20,BRpos,2.005
2025-11-14,20,BRneg,1.551
2025-11-14,21,BRpos,2.347
2025-11-14,21,BRneg,2.738
2025-11-14,22,BRpos,2.039
2025-11-14,22,BRneg,1.111
2025-11-14,23,BRpos,5.709
2025-11-14,23,BRneg,1.627
2025-11-14,24,BRpos,6.097
2025-11-14,24,BRneg,0.705
2025-11-14,25,BRpos,4.333
2025-11-14,25,BRneg,1.393
2025-11-14,26,BRpos,2.238
2025-11-14,26,BRneg,0.788
2025-11-14,27,BRpos,3.393
2025-11-14,27,BRneg,1.934
2025-11-14,28,BRpos,3.025
2025-11-14,28,BRneg,1.743
2025-11-14,29,BRpos,6.604
2025-11-14,29,BRneg,2.274
2025-11-14,30,BRpos,7.055
2025-11-14,30,BRneg,1.008
2025-11-14,31,BRpos,2.468
2025-11-14,31,BRneg,2.393
2025-11-14,32,BRpos,3.028
2025-11-14,32,BRneg,1.654
2025-11-14,33,BRpos,3.574
2025-11-14,33,BRneg,2.77
2025-11-14,34,BRpos,6.604
2025-11-14,34,BRneg,1.803
2025-11-14,35,BRpos,3.372
2025-11-14,35,BRneg,2.783
2025-11-14,36,BRpos,3.77
2025-11-14,36,BRneg,1.89
2025-11-14,37,BRpos,8.041
2025-11-14,37,BRneg,4.714
2025-11-14,38,BRpos,7.174
2025-11-14,38,BRneg,3.453
2025-11-14,39,BRpos,3.887
2025-11-14,39,BRneg,2.089
2025-11-14,40,BRpos,3.818
2025-11-14,40,BRneg,0.922
2025-11-14,41,BRpos,2.999
2025-11-14,41,BRneg,2.59
2025-11-14,42,BRpos,2.01
2025-11-14,42,BRneg,0.859
2025-11-14,43,BRpos,3.392
2025-11-14,43,BRneg,1.388
2025-11-14,44,BRpos,2.696
2025-11-14,44,BRneg,1.589
2025-11-14,45,BRpos,2.002
2025-11-14,45,BRneg,2.231
2025-11-14,46,BRpos,3.151
2025-11-14,46,BRneg,2.172
2025-11-14,47,BRpos,4.512
2025-11-14,47,BRneg,1.023
2025-11-14,48,BRpos,1.835
2025-11-14,48,BRneg,2.006
2025-11-15,1,BRpos,6.665
2025-11-15,1,BRneg,1.716
2025-11-15,2,BRpos,3.112
2025-11-15,2,BRneg,1.66
2025-11-15,3,BRpos,4.428
2025-11-15,3,BRneg,1.772
2025-11-15,4,BRpos,2.575
2025-11-15,4,BRneg,2.911
2025-11-15,5,BRpos,5.778
2025-11-15,5,BRneg,3.326
2025-11-15,6,BRpos,4.556
2025-11-15,6,BRneg,0.73
2025-11-15,7,BRpos,2.567
2025-11-15,7,BRneg,0.876
2025-11-15,8,BRpos,5.322
2025-11-15,8,BRneg,1.085
2025-11-15,9,BRpos,4.284
2025-11-15,9,BRneg,1.846
2025-11-15,10,BRpos,1.925
2025-11-15,10,BRneg,2.261
2025-11-15,11,BRpos,2.35
2025-11-15,11,BRneg,1.964
2025-11-15,12,BRpos,4.534
2025-11-15,12,BRneg,0.875
2025-11-15,13,BRpos,2.369
2025-11-15,13,BRneg,1.555
2025-11-15,14,BRpos,6.003
2025-11-15,14,BRneg,2.803
2025-11-15,15,BRpos,3.321
2025-11-15,15,BRneg,2.697
2025-11-15,16,BRpos,2.881
2025-11-15,16,BRneg,0.554
2025-11-15,17,BRpos,4.634
2025-11-15,17,BRneg,1.198
2025-11-15,18,BRpos,1.892
2025-11-15,18,BRneg,1.918
2025-11-15,19,BRpos,6.014
2025-11-15,19,BRneg,1.678
2025-11-15,20,BRpos,3.665
2025-11-15,20,BRneg,1.201
2025-11-15,21,BRpos,5.171
2025-11-15,21,BRneg,1.984
2025-11-15,22,BRpos,4.769
2025-11-15,22,BRneg,0.793
2025-11-15,23,BRpos,5.502
2025-11-15,23,BRneg,1.3
2025-11-15,24,BRpos,2.844
2025-11-15,24,BRneg,1.346
2025-11-15,25,BRpos,5.681
2025-11-15,25,BRneg,0.793
2025-11-15,26,BRpos,3.249
2025-11-15,26,BRneg,3.138
2025-11-15,27,BRpos,3.641
2025-11-15,27,BRneg,1.372
2025-11-15,28,BRpos,2.163
2025-11-15,28,BRneg,1.313
2025-11-15,29,BRpos,3.995
2025-11-15,29,BRneg,2.966
2025-11-15,30,BRpos,2.262
2025-11-15,30,BRneg,0.83
2025-11-15,31,BRpos,3.522
2025-11-15,31,BRneg,1.069
2025-11-15,32,BRpos,4.178
2025-11-15,32,BRneg,0.782
2025-11-15,33,BRpos,3.542
2025-11-15,33,BRneg,1.43
2025-11-15,34,BRpos,3.662
2025-11-15,34,BRneg,4.567
2025-11-15,35,BRpos,4.536
2025-11-15,35,BRneg,2.461
2025-11-15,36,BRpos,3.237
2025-11-15,36,BRneg,1.501
2025-11-15,37,BRpos,7.31
2025-11-15,37,BRneg,2.476
2025-11-15,38,BRpos,5.077
2025-11-15,38,BRneg,3.564
2025-11-15,39,BRpos,3.163
2025-11-15,39,BRneg,1.294
2025-11-15,40,BRpos,3.09
2025-11-15,40,BRneg,1.231
2025-11-15,41,BRpos,2.234
2025-11-15,41,BRneg,1.201
2025-11-15,42,BRpos,3.592
2025-11-15,42,BRneg,0.344
2025-11-15,43,BRpos,2.036
2025-11-15,43,BRneg,2.358
2025-11-15,44,BRpos,6.523
2025-11-15,44,BRneg,1.019
2025-11-15,45,BRpos,1.883
2025-11-15,45,BRneg,1.513
2025-11-15,46,BRpos,6.665
2025-11-15,46,BRneg,1.143
2025-11-15,47,BRpos,9.664
2025-11-15,47,BRneg,0.971
2025-11-15,48,BRpos,3.025
2025-11-15,48,BRneg,4.527
2025-11-16,1,BRpos,2.419
2025-11-16,1,BRneg,1.412
2025-11-16,2,BRpos,3.397
2025-11-16,2,BRneg,0.913
2025-11-16,3,BRpos,4.166
2025-11-16,3,BRneg,1.698
2025-11-16,4,BRpos,4.366
2025-11-16,4,BRneg,1.912
2025-11-16,5,BRpos,3.726
2025-11-16,5,BRneg,0.804
2025-11-16,6,BRpos,5.584
2025-11-16,6,BRneg,1.659
2025-11-16,7,BRpos,1.359
2025-11-16,7,BRneg,2.266
2025-11-16,8,BRpos,2.662
2025-11-16,8,BRneg,2.581
2025-11-16,9,BRpos,3.002
2025-11-16,9,BRneg,1.335
2025-11-16,10,BRpos,3.606
2025-11-16,10,BRneg,1.338
2025-11-16,11,BRpos,5.48
2025-11-16,11,BRneg,1.212
2025-11-16,12,BRpos,4.046
2025-11-16,12,BRneg,1.396
2025-11-16,13,BRpos,2.692
2025-11-16,13,BRneg,1.249
2025-11-16,14,BRpos,1.795
2025-11-16,14,BRneg,1.67
2025-11-16,15,BRpos,2.797
2025-11-16,15,BRneg,1.241
2025-11-16,16,BRpos,3.638
2025-11-16,16,BRneg,1.289
2025-11-16,17,BRpos,3.551
2025-11-16,17,BRneg,1.55
2025-11-16,18,BRpos,2.168
2025-11-16,18,BRneg,1.967
2025-11-16,19,BRpos,4.5
2025-11-16,19,BRneg,1.925
2025-11-16,20,BRpos,3.297
2025-11-16,20,BRneg,2.422
2025-11-16,21,BRpos,1.982
2025-11-16,21,BRneg,2.079
2025-11-16,22,BRpos,5.96
2025-11-16,22,BRneg,1.005
2025-11-16,23,BRpos,5.419
2025-11-16,23,BRneg,1.584
2025-11-16,24,BRpos,2.146
2025-11-16,24,BRneg,1.558
2025-11-16,25,BRpos,2.144
2025-11-16,25,BRneg,2.811
2025-11-16,26,BRpos,2.998
2025-11-16,26,BRneg,1.473
2025-11-16,27,BRpos,2.684
2025-11-16,27,BRneg,1.01
2025-11-16,28,BRpos,4.502
2025-11-16,28,BRneg,2.069
2025-11-16,29,BRpos,1.149
2025-11-16,29,BRneg,1.559
2025-11-16,30,BRpos,2.052
2025-11-16,30,BRneg,2.359
2025-11-16,31,BRpos,1.594
2025-11-16,31,BRneg,1.301
2025-11-16,32,BRpos,3.521
2025-11-16,32,BRneg,1.689
2025-11-16,33,BRpos,9.136
2025-11-16,33,BRneg,1.413
2025-11-16,34,BRpos,3.74
2025-11-16,34,BRneg,1.885
2025-11-16,35,BRpos,9.496
2025-11-16,35,BRneg,2.23
2025-11-16,36,BRpos,4.538
2025-11-16,36,BRneg,1.86
2025-11-16,37,BRpos,4.974
2025-11-16,37,BRneg,4.664
2025-11-16,38,BRpos,4.667
2025-11-16,38,BRneg,4.055
2025-11-16,39,BRpos,10.349
2025-11-16,39,BRneg,3.277
2025-11-16,40,BRpos,2.356
2025-11-16,40,BRneg,0.902
2025-11-16,41,BRpos,2.847
2025-11-16,41,BRneg,0.977
2025-11-16,42,BRpos,1.663
2025-11-16,42,BRneg,1.199
2025-11-16,43,BRpos,2.656
2025-11-16,43,BRneg,2.612
2025-11-16,44,BRpos,2.817
2025-11-16,44,BRneg,1.348
2025-11-16,45,BRpos,1.932
2025-11-16,45,BRneg,2.01
2025-11-16,46,BRpos,3.796
2025-11-16,46,BRneg,1.691
2025-11-16,47,BRpos,2.338
2025-11-16,47,BRneg,4.602
2025-11-16,48,BRpos,2.248
2025-11-16,48,BRneg,1.009
2025-11-17,1,BRpos,2.538
2025-11-17,1,BRneg,1.542
2025-11-17,2,BRpos,1.916
2025-11-17,2,BRneg,2.068
2025-11-17,3,BRpos,3.984
2025-11-17,3,BRneg,1.915
2025-11-17,4,BRpos,3.887
2025-11-17,4,BRneg,1.974
2025-11-17,5,BRpos,4.14
2025-11-17,5,BRneg,4.483
2025-11-17,6,BRpos,4.392
2025-11-17,6,BRneg,1.681
2025-11-17,7,BRpos,3.723
2025-11-17,7,BRneg,1.407
2025-11-17,8,BRpos,1.124
2025-11-17,8,BRneg,1.986
2025-11-17,9,BRpos,8.995
2025-11-17,9,BRneg,2.268
2025-11-17,10,BRpos,6.527
2025-11-17,10,BRneg,3.125
2025-11-17,11,BRpos,3.605
2025-11-17,11,BRneg,1.811
2025-11-17,12,BRpos,4.189
2025-11-17,12,BRneg,1.186
2025-11-17,13,BRpos,1.935
2025-11-17,13,BRneg,1.369
2025-11-17,14,BRpos,2.109
2025-11-17,14,BRneg,1.44
2025-11-17,15,BRpos,1.412
2025-11-17,15,BRneg,1.568
2025-11-17,16,BRpos,3.821
2025-11-17,16,BRneg,1.592
2025-11-17,17,BRpos,4.213
2025-11-17,17,BRneg,2.483
2025-11-17,18,BRpos,2.872
2025-11-17,18,BRneg,1.188
2025-11-17,19,BRpos,2.528
2025-11-17,19,BRneg,1.012
2025-11-17,20,BRpos,6.233
2025-11-17,20,BRneg,1.373
2025-11-17,21,BRpos,9.293
2025-11-17,21,BRneg,3.302
2025-11-17,22,BRpos,1.889
2025-11-17,22,BRneg,1.087
2025-11-17,23,BRpos,4.161
2025-11-17,23,BRneg,2.455
2025-11-17,24,BRpos,2.029
2025-11-17,24,BRneg,1.665
2025-11-17,25,BRpos,2.943
2025-11-17,25,BRneg,1.541
2025-11-17,26,BRpos,3.376
2025-11-17,26,BRneg,2.086
2025-11-17,27,BRpos,2.027
2025-11-17,27,BRneg,1.325
2025-11-17,28,BRpos,1.743
2025-11-17,28,BRneg,2.584
2025-11-17,29,BRpos,2.823
2025-11-17,29,BRneg,1.237
2025-11-17,30,BRpos,1.533
2025-11-17,30,BRneg,1.366
2025-11-17,31,BRpos,2.076
2025-11-17,31,BRneg,5.106
2025-11-17,32,BRpos,8.332
2025-11-17,32,BRneg,0.675
2025-11-17,33,BRpos,2.068
2025-11-17,33,BRneg,2.044
2025-11-17,34,BRpos,8.18
2025-11-17,34,BRneg,1.916
2025-11-17,35,BRpos,3.068
2025-11-17,35,BRneg,2.811
2025-11-17,36,BRpos,2.128
2025-11-17,36,BRneg,2.643
2025-11-17,37,BRpos,1.504
2025-11-17,37,BRneg,3.604
2025-11-17,38,BRpos,6.416
2025-11-17,38,BRneg,2.876
2025-11-17,39,BRpos,7.049
2025-11-17,39,BRneg,1.149
2025-11-17,40,BRpos,3.422
2025-11-17,40,BRneg,1.191
2025-11-17,41,BRpos,2.641
2025-11-17,41,BRneg,2.087
2025-11-17,42,BRpos,2.184
2025-11-17,42,BRneg,1.118
2025-11-17,43,BRpos,3.192
2025-11-17,43,BRneg,1.151
2025-11-17,44,BRpos,1.766
2025-11-17,44,BRneg,2.939
